Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:49:43 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.26    0.00    2.34    4.43    0.00   92.97

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdac              4.00    47.00 12248.00 12450.00 49008.00 54072.00     8.35   140.93    5.72    2.17    9.21   0.04 100.10
sdad             48.00   299.00 12975.00 12274.00 52092.00 52324.00     8.27   139.50    5.53    2.17    9.07   0.04 100.20
sdae              0.00     6.00 7670.00 7603.00 30680.00 32476.00     8.27   141.50    9.28    3.44   15.18   0.07 100.20
sdaf             19.00   147.00 12718.00 12481.00 50948.00 52552.00     8.21   140.88    5.58    2.15    9.08   0.04 100.10
sdag             40.00   301.00 6473.00 6250.00 26052.00 28228.00     8.53   141.65   11.14    4.24   18.29   0.08 100.10

02/07/2019 07:50:24 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.51    0.00   18.46   11.52    0.00   68.50

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               5.00    40.00 11549.00 11589.00 46216.00 48556.00     8.19   122.67    5.29    2.27    8.30   0.04  99.60
sdc             144.00   737.00 13170.00 12515.00 53248.00 55028.00     8.43   139.58    5.44    2.08    8.97   0.04 100.00
sdd               1.00    14.00 10158.00 10159.00 40636.00 42732.00     8.21   111.19    5.42    2.41    8.43   0.05 100.00
sde               2.00    22.00 10186.00 10065.00 40752.00 42388.00     8.21   140.71    6.94    2.66   11.27   0.05 100.00
sdf               5.00    30.00 5422.00 5411.00 21708.00 23804.00     8.40   141.79   13.11    5.27   20.98   0.09 100.00
sdg              95.00   437.00 5577.00 5325.00 22692.00 25072.00     8.76   141.76   13.00    5.23   21.14   0.09 100.00
sdh             145.00   817.00 12857.00 12241.00 52008.00 54240.00     8.47   140.28    5.59    2.14    9.22   0.04 100.00
sdi              29.00   221.00 11741.00 11501.00 47080.00 48936.00     8.26   138.97    6.02    2.41    9.70   0.04 100.00
sdj               0.00     2.00 7377.00 7176.00 29508.00 30752.00     8.28   141.67    9.73    3.91   15.71   0.07 100.10
sdk               0.00    14.00 9680.00 9704.00 38720.00 42952.00     8.43   140.35    7.25    2.75   11.74   0.05 100.00
sdl             111.00   676.00 12259.00 11971.00 49476.00 54652.00     8.59   140.73    5.81    2.27    9.43   0.04 100.10
sdm             152.00   678.00 13022.00 12322.00 52692.00 56052.00     8.58   140.15    5.53    2.19    9.05   0.04 100.10
sdn               2.00    28.00 11797.00 11670.00 47196.00 50872.00     8.36   139.86    5.96    2.35    9.60   0.04 100.10
sdo               1.00     9.00 11286.00 11105.00 45148.00 48536.00     8.37   140.81    6.30    2.57   10.08   0.04 100.10
sdp               3.00    31.00 11332.00 11068.00 45340.00 48472.00     8.38   140.43    6.27    2.50   10.13   0.04 100.00
sdq               9.00    80.00 11920.00 11964.00 47716.00 52252.00     8.37   140.94    5.91    2.31    9.49   0.04 100.00
sdr               3.00    26.00 10846.00 10824.00 43396.00 47480.00     8.39   140.86    6.52    2.51   10.54   0.05 100.00
sds               1.00    34.00 9973.00 10098.00 39896.00 44608.00     8.42   140.56    6.99    2.83   11.09   0.05 100.00
sdt             113.00   668.00 12624.00 12205.00 50952.00 55564.00     8.58   139.62    5.63    2.19    9.18   0.04 100.10
sdu             114.00   618.00 12911.00 12268.00 52100.00 55612.00     8.56   139.70    5.55    2.13    9.16   0.04 100.00
sdv             176.00   806.00 12656.00 12140.00 51324.00 55836.00     8.64   140.32    5.66    2.15    9.32   0.04 100.00
sdw               0.00     3.00 8495.00 8654.00 33980.00 38708.00     8.48    62.27    3.63    2.20    5.04   0.06  99.80
sdx             463.00   739.00 6571.00 6440.00 28136.00 32840.00     9.37   141.97   10.91    4.39   17.57   0.08 100.00
sdy             125.00   686.00 12979.00 12650.00 52412.00 55372.00     8.41   139.77    5.45    2.10    8.88   0.04 100.00
sdz             140.00   773.00 13014.00 12658.00 52612.00 55756.00     8.44   139.88    5.45    2.11    8.89   0.04 100.00
sdaa              1.00     5.00 6880.00 7085.00 27524.00 30400.00     8.30   141.19   10.13    3.82   16.25   0.07 100.00
sdab              0.00     5.00 7495.00 7326.00 29980.00 31364.00     8.28   140.45    9.45    3.57   15.47   0.07 100.00
sdac             10.00    77.00 12388.00 12150.00 49592.00 50944.00     8.19   140.52    5.72    2.18    9.34   0.04 100.10
sdad            123.00   643.00 12034.00 11482.00 48620.00 50508.00     8.43   139.33    5.91    2.32    9.67   0.04 100.10
sdae              0.00     7.00 7619.00 7440.00 30476.00 31828.00     8.27   141.27    9.38    3.61   15.28   0.07 100.00
sdaf             45.00   322.00 12722.00 12245.00 51064.00 52304.00     8.28   139.69    5.59    2.13    9.18   0.04 100.00
sdag             70.00   413.00 6603.00 6087.00 26692.00 28024.00     8.62   141.85   11.17    4.33   18.60   0.08 100.00

02/07/2019 07:50:25 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.46    0.00   18.62   11.18    0.00   68.74

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               4.00    20.00 11114.00 11107.00 44472.00 46548.00     8.19   109.58    4.94    2.14    7.73   0.04  99.20
sdc             491.00  1028.00 12917.00 12614.00 53640.00 56644.00     8.64   139.96    5.48    2.06    8.98   0.04 100.00
sdd               2.00    22.00 9955.00 10238.00 39828.00 43076.00     8.21    83.85    4.21    1.98    6.38   0.05  99.90
sde               1.00    28.00 10030.00 10215.00 40124.00 45048.00     8.41   140.12    6.90    2.61   11.12   0.05 100.00
sdf               4.00    29.00 5273.00 5252.00 21108.00 25200.00     8.80   142.32   13.45    5.34   21.58   0.10 100.00
sdg             455.00   746.00 5495.00 5322.00 23804.00 28388.00     9.65   142.47   13.18    5.15   21.47   0.09 100.00
sdh             545.00   944.00 12266.00 11983.00 51244.00 55828.00     8.83   140.11    5.77    2.26    9.37   0.04 100.00
sdi              63.00   408.00 11486.00 11033.00 46196.00 49832.00     8.53   135.68    5.98    2.45    9.67   0.04  99.90
sdj               0.00     4.00 7368.00 7221.00 29472.00 32980.00     8.56   142.09    9.74    4.01   15.59   0.07 100.00
sdk               1.00    20.00 9659.00 9559.00 38640.00 40352.00     8.22   140.51    7.30    2.83   11.81   0.05 100.00
sdl             587.00  1056.00 12719.00 12180.00 53228.00 55020.00     8.69   140.13    5.64    2.21    9.21   0.04  99.90
sdm             588.00  1093.00 12845.00 12522.00 53736.00 56532.00     8.69   140.23    5.53    2.13    9.02   0.04  99.90
sdn               3.00    41.00 12209.00 12106.00 48848.00 50628.00     8.18   139.72    5.76    2.26    9.29   0.04  99.90
sdo               1.00    13.00 11303.00 11639.00 45216.00 48648.00     8.18   140.63    6.13    2.49    9.66   0.04  99.90
sdp               5.00    28.00 11387.00 11389.00 45568.00 47712.00     8.19   139.83    6.14    2.42    9.85   0.04 100.00
sdq              29.00   177.00 12044.00 11925.00 48292.00 50444.00     8.24   140.83    5.88    2.27    9.52   0.04  99.90
sdr               3.00    33.00 10774.00 10971.00 43108.00 46056.00     8.20   140.16    6.44    2.44   10.37   0.05  99.90
sds               3.00    31.00 9304.00 9144.00 37228.00 38740.00     8.24   141.12    7.65    3.05   12.34   0.05 100.00
sdt             590.00  1218.00 12907.00 12280.00 53988.00 56060.00     8.74   139.70    5.55    2.16    9.12   0.04 100.00
sdu             555.00  1132.00 12756.00 11999.00 53248.00 54596.00     8.71   139.53    5.61    2.16    9.28   0.04 100.30
sdv             517.00   946.00 13218.00 12725.00 54944.00 56768.00     8.61   139.95    5.38    2.09    8.80   0.04 100.10
sdw               0.00     4.00 7390.00 7314.00 29560.00 31312.00     8.28    20.10    1.37    1.31    1.43   0.07  98.90
sdx               0.00     4.00 6488.00 6390.00 25952.00 27616.00     8.32   141.81   11.02    4.49   17.65   0.08 100.00
sdy             623.00  1124.00 12491.00 11917.00 52460.00 54236.00     8.74   139.62    5.72    2.19    9.41   0.04 100.10
sdz             513.00   891.00 13051.00 12567.00 54260.00 55896.00     8.60   139.90    5.46    2.07    8.97   0.04 100.00
sdaa              0.00     6.00 6978.00 7107.00 27908.00 30492.00     8.29   141.12   10.02    3.70   16.23   0.07 100.00
sdab              0.00     2.00 7553.00 7215.00 30208.00 30908.00     8.28   141.16    9.55    3.63   15.75   0.07 100.00
sdac             26.00   193.00 12316.00 12230.00 49368.00 51728.00     8.24   140.88    5.73    2.21    9.28   0.04 100.00
sdad            620.00  1156.00 11412.00 10748.00 48136.00 49700.00     8.83   139.62    6.30    2.45   10.39   0.05 100.00
sdae              0.00    10.00 7402.00 7366.00 29608.00 31540.00     8.28   141.19    9.55    3.59   15.55   0.07 100.00
sdaf            149.00   778.00 12454.00 11813.00 50408.00 52384.00     8.47   140.52    5.79    2.23    9.54   0.04 100.10
sdag            225.00   658.00 6461.00 5968.00 26736.00 28516.00     8.89   141.88   11.41    4.34   19.06   0.08 100.00

02/07/2019 07:50:26 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.58    0.00   18.42   11.30    0.00   68.70

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               6.00    48.00 12169.00 12104.00 48700.00 52684.00     8.35   137.67    5.69    2.32    9.08   0.04 100.10
sdc               0.00     4.00 12327.00 12468.00 49308.00 53968.00     8.33   139.91    5.63    2.13    9.10   0.04 100.10
sdd               2.00    12.00 9072.00 9033.00 36296.00 40264.00     8.46    82.62    4.56    2.41    6.72   0.06  99.90
sde               4.00    25.00 10145.00 10333.00 40596.00 43472.00     8.21   140.19    6.88    2.66   11.02   0.05 100.00
sdf               6.00    43.00 5431.00 5350.00 21748.00 23612.00     8.41   142.36   13.22    5.35   21.20   0.09 100.10
sdg               0.00     2.00 5525.00 5474.00 22100.00 23944.00     8.37   142.26   12.95    5.15   20.82   0.09 100.00
sdh               0.00     8.00 12854.00 12470.00 51416.00 51952.00     8.16   140.32    5.55    2.14    9.06   0.04 100.00
sdi             211.00   919.00 11420.00 10741.00 46504.00 48664.00     8.59   139.10    6.28    2.60   10.20   0.05 100.00
sdj               1.00     5.00 7356.00 7443.00 29428.00 31832.00     8.28   140.74    9.50    3.91   15.02   0.07 100.00
sdk               0.00    32.00 9614.00 9747.00 38456.00 41160.00     8.22   140.74    7.27    2.83   11.65   0.05 100.10
sdl               0.00     1.00 12297.00 12335.00 49184.00 51384.00     8.17   140.78    5.71    2.26    9.15   0.04 100.10
sdm               0.00     4.00 12293.00 12430.00 49172.00 51776.00     8.17   140.73    5.69    2.24    9.11   0.04 100.10
sdn               3.00    35.00 12299.00 12145.00 49208.00 50760.00     8.18   139.77    5.71    2.27    9.19   0.04 100.10
sdo               1.00    14.00 11342.00 11355.00 45372.00 47516.00     8.19   140.74    6.18    2.48    9.88   0.04 100.20
sdp               1.00    50.00 11515.00 11491.00 46064.00 48200.00     8.19   140.12    6.09    2.40    9.79   0.04 100.10
sdq              66.00   414.00 12338.00 11838.00 49616.00 51044.00     8.33   140.88    5.82    2.24    9.54   0.04 100.20
sdr               3.00    31.00 10001.00 10073.00 40016.00 42448.00     8.22   141.21    7.03    2.72   11.30   0.05 100.10
sds               2.00    31.00 8985.00 9045.00 35948.00 38344.00     8.24   140.76    7.80    3.13   12.44   0.06 100.10
sdt               0.00     4.00 12634.00 12637.00 50536.00 52604.00     8.16   140.03    5.54    2.13    8.96   0.04 100.00
sdu               0.00     5.00 12106.00 12316.00 48424.00 51324.00     8.17   140.58    5.76    2.19    9.27   0.04 100.10
sdv               2.00     5.00 12858.00 12831.00 51432.00 53384.00     8.16   140.92    5.48    2.10    8.86   0.04 100.10
sdw               1.00     4.00 8358.00 8528.00 33436.00 36168.00     8.24    61.92    3.67    2.13    5.17   0.06  99.50
sdx               0.00     3.00 6573.00 6555.00 26292.00 28272.00     8.31   141.95   10.80    4.38   17.23   0.08 100.00
sdy               0.00     6.00 11901.00 11803.00 47604.00 49276.00     8.17   140.35    5.92    2.27    9.60   0.04 100.00
sdz               0.00     7.00 12717.00 12740.00 50868.00 53024.00     8.16   139.89    5.50    2.15    8.85   0.04 100.00
sdaa              1.00     5.00 7327.00 7154.00 29316.00 30676.00     8.29   140.40    9.68    3.68   15.83   0.07 100.00
sdab              1.00     8.00 7614.00 7625.00 30460.00 32572.00     8.27   140.84    9.27    3.44   15.08   0.07 100.00
sdac             69.00   432.00 12174.00 11750.00 48972.00 50756.00     8.34   140.57    5.87    2.26    9.61   0.04 100.10
sdad              0.00     8.00 12158.00 12245.00 48632.00 53092.00     8.34   139.41    5.71    2.21    9.18   0.04 100.00
sdae              1.00     3.00 7222.00 7624.00 28892.00 34592.00     8.55   141.27    9.53    3.50   15.25   0.07 100.00
sdaf            498.00   926.00 12759.00 12135.00 53036.00 56352.00     8.79   140.14    5.63    2.15    9.28   0.04 100.00
sdag            337.00   484.00 6257.00 6228.00 26384.00 30996.00     9.19   142.42   11.41    4.34   18.51   0.08 100.00

02/07/2019 07:50:27 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.53    0.00   18.57   11.42    0.00   68.48

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               3.00    23.00 10521.00 10403.00 42096.00 43748.00     8.21    88.44    4.24    1.96    6.55   0.05  98.10
sdc               2.00     6.00 12333.00 12183.00 49340.00 50796.00     8.17   140.28    5.72    2.16    9.33   0.04 100.00
sdd               1.00    10.00 9187.00 9298.00 36752.00 39272.00     8.23    68.17    3.69    2.16    5.20   0.05 100.00
sde               0.00    22.00 10205.00 10361.00 40820.00 43576.00     8.21   140.48    6.83    2.58   11.01   0.05 100.10
sdf              10.00    73.00 6137.00 6121.00 24588.00 26808.00     8.39   142.51   11.70    4.53   18.88   0.08 100.00
sdg               0.00     1.00 5623.00 5543.00 22492.00 24216.00     8.37   142.83   12.76    5.18   20.45   0.09 100.00
sdh               0.00     7.00 12057.00 12048.00 48228.00 50260.00     8.17   140.40    5.81    2.23    9.40   0.04 100.00
sdi             376.00   528.00 11824.00 11671.00 48820.00 50864.00     8.49   137.65    5.87    2.38    9.40   0.04 100.00
sdj               0.00     6.00 7398.00 7335.00 29592.00 31404.00     8.28   141.97    9.61    3.95   15.32   0.07 100.20
sdk               1.00    23.00 9728.00 9489.00 38916.00 40088.00     8.22   140.64    7.31    2.82   11.90   0.05 100.20
sdl               0.00     5.00 12191.00 12128.00 48768.00 50572.00     8.17   140.30    5.77    2.23    9.34   0.04 100.00
sdm               0.00    10.00 12750.00 12676.00 51000.00 52784.00     8.16   140.42    5.52    2.17    8.89   0.04 100.00
sdn               6.00    73.00 11959.00 11958.00 47860.00 50160.00     8.20   139.89    5.85    2.31    9.39   0.04 100.00
sdo               4.00    17.00 11688.00 11414.00 46768.00 47764.00     8.18   140.35    6.08    2.45    9.79   0.04 100.00
sdp               6.00    35.00 11651.00 11568.00 46628.00 48456.00     8.19   140.29    6.04    2.43    9.67   0.04 100.10
sdq             181.00   890.00 12450.00 11686.00 50520.00 52296.00     8.52   140.88    5.84    2.31    9.61   0.04 100.00
sdr               2.00    23.00 9682.00 9719.00 38736.00 41016.00     8.22   141.05    7.28    2.80   11.74   0.05 100.00
sds               5.00    42.00 9086.00 9022.00 36364.00 38292.00     8.25   140.89    7.78    3.12   12.47   0.06 100.00
sdt               0.00     5.00 12499.00 12434.00 49996.00 53836.00     8.33   139.75    5.59    2.16    9.03   0.04 100.00
sdu               1.00    11.00 12295.00 12229.00 49184.00 53040.00     8.34   139.93    5.71    2.17    9.26   0.04 100.00
sdv               2.00     3.00 12035.00 12246.00 48156.00 53076.00     8.34   140.62    5.79    2.21    9.31   0.04 100.10
sdw               0.00     1.00 7260.00 7501.00 29040.00 34088.00     8.55    32.01    2.17    1.55    2.77   0.07  98.80
sdx               0.00     2.00 6448.00 6474.00 25792.00 29984.00     8.63   142.44   11.04    4.45   17.61   0.08 100.10
sdy               1.00     1.00 12914.00 12646.00 51660.00 54668.00     8.32   140.16    5.49    2.17    8.89   0.04 100.00
