Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:47:40 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.23    0.00    2.01    3.80    0.00   93.96

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdo               0.00    10.00    0.00  272.00     0.00 72448.00   532.71   143.44  483.58    0.00  483.58   3.68 100.00
sdp               0.00    30.00    0.00  204.00     0.00 58880.00   577.25   143.30  684.17    0.00  684.17   4.90 100.00
sdq               0.00    14.00    0.00  174.00     0.00 45824.00   526.71   143.31  813.66    0.00  813.66   5.75 100.00
sdr               0.00    19.00    0.00  184.00     0.00 54016.00   587.13   142.67  804.82    0.00  804.82   5.43 100.00
sds               0.00    18.00    0.00  169.00     0.00 49152.00   581.68   142.62  836.65    0.00  836.65   5.92 100.00
sdt               0.00    54.00    0.00  200.00     0.00 61440.00   614.40   143.22  660.09    0.00  660.09   5.00 100.00
sdu               0.00    33.00    0.00  179.00     0.00 54272.00   606.39   143.17  831.44    0.00  831.44   5.59 100.00
sdv               0.00    65.00    0.00  209.00     0.00 71680.00   685.93   142.94  705.52    0.00  705.52   4.78 100.00
sdw               0.00    84.00    0.00  352.00     0.00 107008.00   608.00   143.46  401.40    0.00  401.40   2.84 100.00
sdx               0.00    47.00    0.00  234.00     0.00 72704.00   621.40   142.84  640.99    0.00  640.99   4.27 100.00
sdy               0.00    85.00    0.00  750.00     0.00 212480.00   566.61   142.43  186.07    0.00  186.07   1.33 100.00
sdz               0.00    94.00    0.00  199.00     0.00 75520.00   758.99   131.32  913.53    0.00  913.53   5.03 100.00
sdaa              0.00    33.00    0.00  212.00     0.00 60928.00   574.79   144.42  652.88    0.00  652.88   4.72 100.00
sdab              0.00    34.00    0.00  258.00     0.00 77568.00   601.30   143.98  557.95    0.00  557.95   3.88 100.00
sdac              0.00    48.00    0.00  220.00     0.00 67840.00   616.73   144.03  671.39    0.00  671.39   4.55 100.00
sdad              0.00    28.00    0.00  191.00     0.00 54272.00   568.29   143.85  745.51    0.00  745.51   5.24 100.00
sdae              0.00    48.00    0.00  218.00     0.00 67584.00   620.04   143.63  535.32    0.00  535.32   4.59 100.00
sdaf              0.00   105.00    0.00  733.00     0.00 212740.00   580.46   142.33  196.13    0.00  196.13   1.36 100.00
sdag              0.00    92.00    0.00  334.00     0.00 109312.00   654.56   142.04  417.91    0.00  417.91   2.99 100.00

02/07/2019 07:48:36 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.67    0.00    1.04   24.72    0.00   73.56

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    44.00    0.00  182.00     0.00 62976.00   692.04   131.79  797.11    0.00  797.11   5.49 100.00
sdc               0.00    78.00    0.00  342.00     0.00 104968.00   613.85   132.01  395.83    0.00  395.83   2.92 100.00
sdd               0.00    44.00    0.00  221.00     0.00 72704.00   657.95   135.04  687.26    0.00  687.26   4.52 100.00
sde               0.00    75.00    0.00  206.00     0.00 68352.00   663.61   140.76  670.80    0.00  670.80   4.86 100.10
sdf               0.00     8.00    0.00  303.00     0.00 80640.00   532.28   130.74  502.81    0.00  502.81   3.30 100.10
sdg               0.00    73.00    0.00  206.00     0.00 71180.00   691.07   132.04  744.67    0.00  744.67   4.86 100.10
sdh               0.00    12.00    0.00  175.00     0.00 50176.00   573.44   143.94  791.28    0.00  791.28   5.72 100.10
sdi               0.00    99.00    0.00  732.00     0.00 214028.00   584.78   139.24  188.69    0.00  188.69   1.37 100.00
sdj               0.00   127.00    0.00  707.00     0.00 212748.00   601.83   136.80  195.76    0.00  195.76   1.41 100.00
sdk               0.00    65.00    0.00  350.00     0.00 104456.00   596.89   129.05  404.25    0.00  404.25   2.86 100.00
sdl               0.00    88.00    0.00  203.00     0.00 69888.00   688.55   137.27  670.50    0.00  670.50   4.93 100.00
sdm               0.00   110.00    0.00  222.00     0.00 81416.00   733.48   121.47  603.23    0.00  603.23   4.50 100.00
sdn               0.00    96.00    0.00  736.00     0.00 212748.00   578.12   130.93  177.11    0.00  177.11   1.36 100.00
sdo               0.00     6.00    0.00  277.00     0.00 72968.00   526.84   132.16  546.48    0.00  546.48   3.61 100.00
sdp               0.00    29.00    0.00  206.00     0.00 59392.00   576.62   134.58  698.96    0.00  698.96   4.85 100.00
sdq               0.00     6.00    0.00  166.00     0.00 46336.00   558.27   143.55  874.54    0.00  874.54   6.02 100.00
sdr               0.00    20.00    0.00  185.00     0.00 54016.00   583.96   133.78  792.83    0.00  792.83   5.41 100.00
sds               0.00    11.00    0.00  178.00     0.00 49152.00   552.27   144.06  730.62    0.00  730.62   5.62 100.00
sdt               0.00    63.00    0.00  181.00     0.00 61704.00   681.81   135.97  820.63    0.00  820.63   5.52 100.00
sdu               0.00    23.00    0.00  180.00     0.00 54016.00   600.18   143.58  827.19    0.00  827.19   5.56 100.00
sdv               0.00    58.00    0.00  225.00     0.00 69376.00   616.68   143.20  644.84    0.00  644.84   4.44 100.00
sdw               0.00    55.00    0.00  344.00     0.00 106256.00   617.77   114.12  391.08    0.00  391.08   2.91 100.00
sdx               0.00    40.00    0.00  228.00     0.00 70912.00   622.04   133.46  636.65    0.00  636.65   4.39 100.00
sdy               0.00    89.00    0.00  753.00     0.00 213776.00   567.80   129.40  168.86    0.00  168.86   1.33 100.00
sdz               0.00    46.00    0.00  184.00     0.00 71424.00   776.35   109.56  698.97    0.00  698.97   5.43 100.00
sdaa              0.00    29.00    0.00  205.00     0.00 59648.00   581.93   144.50  689.99    0.00  689.99   4.88 100.00
sdab              0.00    53.00    0.00  259.00     0.00 77568.00   598.98   139.89  538.52    0.00  538.52   3.86 100.00
sdac              0.00    44.00    0.00  219.00     0.00 68096.00   621.88   144.09  688.58    0.00  688.58   4.57 100.00
sdad              0.00    33.00    0.00  183.00     0.00 55808.00   609.92   143.47  786.32    0.00  786.32   5.46 100.00
sdae              0.00    44.00    0.00  204.00     0.00 66816.00   655.06   137.12  723.05    0.00  723.05   4.90 100.00
sdaf              0.00   108.00    0.00  728.00     0.00 213516.00   586.58   132.98  167.68    0.00  167.68   1.37 100.00
sdag              0.00    98.00    0.00  336.00     0.00 110600.00   658.33   124.70  448.28    0.00  448.28   2.98 100.00

02/07/2019 07:48:37 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.72    0.00    1.15   27.41    0.00   70.72

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    91.00    0.00  191.00     0.00 63500.00   664.92   135.66  669.19    0.00  669.19   5.24 100.00
sdc               0.00   114.00    0.00  313.00     0.00 106244.00   678.88   139.99  411.05    0.00  411.05   3.19 100.00
sdd               0.00   101.00    0.00  211.00     0.00 70156.00   664.99   115.19  525.68    0.00  525.68   4.74 100.00
sde               0.00    61.00    0.00  189.00     0.00 67848.00   717.97   122.22  689.65    0.00  689.65   5.29  99.90
sdf               0.00    14.00    0.00  301.00     0.00 79628.00   529.09   139.05  410.20    0.00  410.20   3.32 100.00
sdg               0.00    76.00    0.00  209.00     0.00 72708.00   695.77   139.66  605.11    0.00  605.11   4.78 100.00
sdh               0.00    10.00    0.00  184.00     0.00 49932.00   542.74    99.09  874.08    0.00  874.08   5.43 100.00
sdi               0.00   147.00    0.00  701.00     0.00 212736.00   606.95   142.72  202.55    0.00  202.55   1.43 100.00
sdj               0.00   133.00    0.00  706.00     0.00 212992.00   603.38   142.74  200.77    0.00  200.77   1.42 100.00
sdk               0.00    78.00    0.00  326.00     0.00 104452.00   640.81   143.04  414.32    0.00  414.32   3.07 100.00
sdl               0.00   100.00    0.00  195.00     0.00 72716.00   745.81   101.09  597.16    0.00  597.16   5.13 100.00
sdm               0.00     6.00    0.00  270.00     0.00 86788.00   642.87   142.29  493.54    0.00  493.54   3.70 100.00
sdn               0.00   160.00    0.00  687.00     0.00 210432.00   612.61   142.37  203.50    0.00  203.50   1.46 100.00
sdo               0.00    14.00    0.00  269.00     0.00 71684.00   532.97   143.20  486.79    0.00  486.79   3.72 100.00
sdp               0.00    29.00    0.00  205.00     0.00 58892.00   574.56   112.19  560.54    0.00  560.54   4.88 100.00
sdq               0.00    13.00    0.00  169.00     0.00 45064.00   533.30   136.81  844.36    0.00  844.36   5.92 100.00
sdr               0.00    28.00    0.00  200.00     0.00 53260.00   532.60   116.75  566.93    0.00  566.93   5.00 100.00
sds               0.00    17.00    0.00  189.00     0.00 49420.00   522.96   105.45  779.97    0.00  779.97   5.29 100.00
sdt               0.00    49.00    0.00  196.00     0.00 62976.00   642.61   142.89  844.79    0.00  844.79   5.10 100.00
sdu               0.00    18.00    0.00  189.00     0.00 54284.00   574.43   135.12  794.50    0.00  794.50   5.29 100.00
sdv               0.00    75.00    0.00  221.00     0.00 72204.00   653.43   136.18  655.10    0.00  655.10   4.52 100.00
sdw               0.00    85.00    0.00  340.00     0.00 106752.00   627.95   142.77  369.89    0.00  369.89   2.94 100.00
sdx               0.00    66.00    0.00  235.00     0.00 71696.00   610.18   129.69  498.91    0.00  498.91   4.26 100.00
sdy               0.00   138.00    0.00  696.00     0.00 213760.00   614.25   142.48  209.79    0.00  209.79   1.44 100.00
sdz               0.00     9.00    0.00  263.00     0.00 71952.00   547.16   120.50  379.16    0.00  379.16   3.80 100.00
sdaa              0.00    22.00    0.00  221.00     0.00 62476.00   565.39   124.24  706.97    0.00  706.97   4.52 100.00
sdab              0.00    40.00    0.00  279.00     0.00 79632.00   570.84   124.70  430.44    0.00  430.44   3.58 100.00
sdac              0.00    47.00    0.00  216.00     0.00 67340.00   623.52   120.45  748.24    0.00  748.24   4.63 100.00
sdad              0.00    22.00    0.00  189.00     0.00 55308.00   585.27   140.37  772.13    0.00  772.13   5.29 100.00
sdae              0.00    61.00    0.00  222.00     0.00 66824.00   602.02   131.33  683.09    0.00  683.09   4.50 100.00
sdaf              0.00   134.00    0.00  694.00     0.00 212480.00   612.33   142.70  220.08    0.00  220.08   1.44 100.00
sdag              0.00   124.00    0.00  316.00     0.00 108804.00   688.63   139.91  355.37    0.00  355.37   3.16 100.00

02/07/2019 07:48:38 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.71    0.00    1.09   23.31    0.00   74.89

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    82.00    0.00  156.00     0.00 61952.00   794.26   134.39  803.42    0.00  803.42   6.42 100.10
sdc               0.00   110.00    0.00  323.00     0.00 112128.00   694.29   140.89  423.45    0.00  423.45   3.10 100.10
sdd               0.00    73.00    0.00  207.00     0.00 70144.00   677.72   137.94  631.15    0.00  631.15   4.84 100.10
sde               0.00    83.00    0.00  191.00     0.00 67076.00   702.37   139.33  658.14    0.00  658.14   5.24 100.10
sdf               0.00    16.00    0.00  303.00     0.00 80128.00   528.90   143.64  448.82    0.00  448.82   3.30 100.00
sdg               0.00    88.00    0.00  190.00     0.00 70912.00   746.44   133.91  636.42    0.00  636.42   5.26 100.00
sdh               0.00    30.00    0.00  181.00     0.00 48640.00   537.46   143.05  441.36    0.00  441.36   5.52 100.00
sdi               0.00   151.00    0.00  667.00     0.00 213504.00   640.19   142.54  213.91    0.00  213.91   1.50 100.00
sdj               0.00   153.00    0.00  683.00     0.00 214784.00   628.94   141.93  207.65    0.00  207.65   1.46 100.00
sdk               0.00    87.00    0.00  326.00     0.00 102912.00   631.36   143.15  433.82    0.00  433.82   3.07 100.00
sdl               0.00    98.00    0.00  176.00     0.00 69120.00   785.45   128.14  651.59    0.00  651.59   5.68 100.00
sdm               0.00     5.00    0.00  318.00     0.00 83456.00   524.88   143.41  466.26    0.00  466.26   3.14 100.00
sdn               0.00   145.00    0.00  652.00     0.00 205824.00   631.36   142.79  221.19    0.00  221.19   1.53 100.00
sdo               0.00    12.00    0.00  276.00     0.00 74240.00   537.97   143.02  543.85    0.00  543.85   3.62 100.00
sdp               0.00    34.00    0.00  203.00     0.00 58624.00   577.58   143.83  578.53    0.00  578.53   4.93 100.00
sdq               0.00    16.00    0.00  155.00     0.00 43008.00   554.94   143.37  856.32    0.00  856.32   6.45 100.00
sdr               0.00    28.00    0.00  194.00     0.00 57088.00   588.54   143.47  662.63    0.00  662.63   5.15 100.00
sds               0.00    22.00    0.00  171.00     0.00 48640.00   568.89   143.53  647.78    0.00  647.78   5.85 100.00
sdt               0.00    52.00    0.00  184.00     0.00 62212.00   676.22   142.88  750.68    0.00  750.68   5.43 100.00
sdu               0.00    36.00    0.00  204.00     0.00 56836.00   557.22   142.87  633.98    0.00  633.98   4.90 100.00
sdv               0.00    74.00    0.00  211.00     0.00 70404.00   667.34   134.92  621.78    0.00  621.78   4.74 100.00
sdw               0.00    95.00    0.00  319.00     0.00 105472.00   661.27   141.75  432.26    0.00  432.26   3.13 100.00
sdx               0.00    54.00    0.00  225.00     0.00 71424.00   634.88   143.31  556.92    0.00  556.92   4.44 100.00
sdy               0.00   152.00    0.00  695.00     0.00 214528.00   617.35   142.13  203.14    0.00  203.14   1.44 100.10
sdz               0.00     4.00    0.00  273.00     0.00 71680.00   525.13   143.39  517.82    0.00  517.82   3.67 100.10
sdaa              0.00    33.00    0.00  208.00     0.00 58884.00   566.19   143.92  510.53    0.00  510.53   4.81 100.10
sdab              0.00    57.00    0.00  247.00     0.00 78080.00   632.23   143.43  573.13    0.00  573.13   4.05 100.10
sdac              0.00    61.00    0.00  206.00     0.00 66820.00   648.74   143.03  528.14    0.00  528.14   4.86 100.10
sdad              0.00    26.00    0.00  196.00     0.00 54532.00   556.45   143.20  655.05    0.00  655.05   5.10 100.00
sdae              0.00    61.00    0.00  198.00     0.00 66308.00   669.78   142.63  821.66    0.00  821.66   5.05 100.00
sdaf              0.00   154.00    0.00  697.00     0.00 213248.00   611.90   142.46  187.30    0.00  187.30   1.43 100.00
sdag              0.00   139.00    0.00  304.00     0.00 110080.00   724.21   134.10  457.94    0.00  457.94   3.29 100.00

02/07/2019 07:48:39 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.69    0.00    1.15   19.45    0.00   78.71

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    86.00    0.00  176.00     0.00 62208.00   706.91   132.12  762.42    0.00  762.42   5.68  99.90
