Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:44:36 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.20    0.00    1.96    2.62    0.00   95.22

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sds               0.00    13.00    0.00 4371.00     0.00 70108.00    32.08   142.72   32.82    0.00   32.82   0.23 100.00
sdt               0.00     9.00    0.00 4378.00     0.00 70144.00    32.04   140.80   32.40    0.00   32.40   0.23 100.00
sdu               0.00    12.00    0.00 4453.00     0.00 71420.00    32.08   142.68   32.06    0.00   32.06   0.22 100.00
sdv               0.00    11.00    0.00 4458.00     0.00 71452.00    32.06   142.25   32.14    0.00   32.14   0.22 100.00
sdw               0.00    86.00    0.00 6527.00     0.00 105760.00    32.41   141.52   21.70    0.00   21.70   0.15 100.00
sdx               0.00    15.00    0.00 4440.00     0.00 71244.00    32.09   142.59   32.02    0.00   32.02   0.23 100.00
sdy               0.00    89.00    0.00 13250.00     0.00 213364.00    32.21   139.89   10.57    0.00   10.57   0.08 100.00
sdz               0.00    20.00    0.00 4309.00     0.00 69216.00    32.13   141.06   32.79    0.00   32.79   0.23 100.00
sdaa              0.00     8.00    0.00 4491.00     0.00 71968.00    32.05   141.63   31.62    0.00   31.62   0.22 100.00
sdab              0.00   142.00    0.00 2746.00     0.00 46272.00    33.70   142.70   52.46    0.00   52.46   0.36 100.00
sdac              0.00     7.00    0.00 4213.00     0.00 67536.00    32.06   142.38   33.41    0.00   33.41   0.24 100.00
sdad              0.00    62.00    0.00 2926.00     0.00 47776.00    32.66   142.81   48.73    0.00   48.73   0.34 100.00
sdae              0.00     9.00    0.00 4619.00     0.00 74032.00    32.06   142.81   30.84    0.00   30.84   0.22 100.00
sdaf              0.00    80.00    0.00 13235.00     0.00 213024.00    32.19   141.07   10.63    0.00   10.63   0.08 100.00
sdag              0.00    95.00    0.00 6557.00     0.00 106416.00    32.46   141.05   21.46    0.00   21.46   0.15 100.00

02/07/2019 07:45:12 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.99    0.00    5.34   22.32    0.00   71.34

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    73.00    0.00 2917.00     0.00 49760.00    34.12   134.66   46.35    0.00   46.35   0.34 100.10
sdc               0.00   118.00    0.00 6470.00     0.00 107344.00    33.18   141.73   21.83    0.00   21.83   0.15 100.00
sdd               0.00     9.00    0.00 4290.00     0.00 70752.00    32.98   144.42   34.13    0.00   34.13   0.23 100.00
sde               0.00    11.00    0.00 4434.00     0.00 71056.00    32.05   142.44   32.16    0.00   32.16   0.23 100.00
sdf               0.00    13.00    0.00 4472.00     0.00 71712.00    32.07   141.30   31.63    0.00   31.63   0.22 100.00
sdg               0.00    22.00    0.00 4499.00     0.00 72288.00    32.14   141.20   31.43    0.00   31.43   0.22 100.00
sdh               0.00   230.00    0.00 3354.00     0.00 57152.00    34.08   140.66   41.90    0.00   41.90   0.30 100.00
sdi               0.00   132.00    0.00 13213.00     0.00 213440.00    32.31   140.72   10.65    0.00   10.65   0.08 100.00
sdj               0.00   129.00    0.00 13227.00     0.00 213592.00    32.30   140.53   10.62    0.00   10.62   0.08 100.00
sdk               0.00   104.00    0.00 6570.00     0.00 106612.00    32.45   142.89   21.70    0.00   21.70   0.15 100.00
sdl               0.00    25.00    0.00 4578.00     0.00 73588.00    32.15   144.04   31.47    0.00   31.47   0.22 100.00
sdm               0.00    13.00    0.00 4498.00     0.00 72148.00    32.08   140.68   31.11    0.00   31.11   0.22 100.00
sdn               0.00   118.00    0.00 13239.00     0.00 213668.00    32.28   140.77   10.59    0.00   10.59   0.08 100.00
sdo               0.00   495.00    0.00 3325.00     0.00 61044.00    36.72   142.36   42.34    0.00   42.34   0.30 100.00
sdp               0.00   327.00    0.00 3157.00     0.00 55648.00    35.25   140.50   44.45    0.00   44.45   0.32 100.00
sdq               0.00   717.00    0.00 3039.00     0.00 59904.00    39.42   140.94   46.24    0.00   46.24   0.33 100.00
sdr               0.00   142.00    0.00 3053.00     0.00 51024.00    33.43   142.54   46.59    0.00   46.59   0.33 100.00
sds               0.00     6.00    0.00 4351.00     0.00 69700.00    32.04   142.73   32.47    0.00   32.47   0.23 100.00
sdt               0.00     9.00    0.00 4391.00     0.00 70400.00    32.07   140.70   31.33    0.00   31.33   0.23  99.90
sdu               0.00    17.00    0.00 4451.00     0.00 71476.00    32.12   143.18   32.12    0.00   32.12   0.22  99.90
sdv               0.00    22.00    0.00 4465.00     0.00 71796.00    32.16   143.46   32.08    0.00   32.08   0.22 100.00
sdw               0.00   103.00    0.00 6485.00     0.00 105424.00    32.51   142.52   21.88    0.00   21.88   0.15 100.00
sdx               0.00    10.00    0.00 4317.00     0.00 71236.00    33.00   142.66   33.18    0.00   33.18   0.23 100.00
sdy               0.00   103.00    0.00 13073.00     0.00 212832.00    32.56   141.03   10.78    0.00   10.78   0.08 100.00
sdz               0.00    10.00    0.00 4171.00     0.00 68912.00    33.04   144.82   34.34    0.00   34.34   0.24 100.00
sdaa              0.00    16.00    0.00 4380.00     0.00 72292.00    33.01   141.98   32.31    0.00   32.31   0.23 100.00
sdab              0.00   160.00    0.00 2588.00     0.00 45808.00    35.40   140.32   54.32    0.00   54.32   0.39 100.00
sdac              0.00    13.00    0.00 4080.00     0.00 67456.00    33.07   143.08   35.45    0.00   35.45   0.25 100.00
sdad              0.00    62.00    0.00 2776.00     0.00 47360.00    34.12   140.42   50.75    0.00   50.75   0.36 100.00
sdae              0.00    16.00    0.00 4507.00     0.00 74352.00    32.99   140.65   31.21    0.00   31.21   0.22 100.00
sdaf              0.00   110.00    0.00 13030.00     0.00 212208.00    32.57   140.76   10.82    0.00   10.82   0.08 100.00
sdag              0.00   117.00    0.00 6438.00     0.00 106832.00    33.19   140.98   21.94    0.00   21.94   0.16 100.00

02/07/2019 07:45:13 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.01    0.00    5.35   20.31    0.00   73.33

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    88.00    0.00 3000.00     0.00 49392.00    32.93   141.76   47.29    0.00   47.29   0.33 100.00
sdc               0.00   190.00    0.00 6532.00     0.00 107520.00    32.92   142.18   21.76    0.00   21.76   0.15 100.00
sdd               0.00    13.00    0.00 4363.00     0.00 69984.00    32.08   143.14   32.47    0.00   32.47   0.23 100.00
sde               0.00    13.00    0.00 4393.00     0.00 70512.00    32.10   143.07   32.57    0.00   32.57   0.23 100.00
sdf               0.00    15.00    0.00 4486.00     0.00 71984.00    32.09   142.73   31.82    0.00   31.82   0.22 100.00
sdg               0.00    15.00    0.00 4477.00     0.00 71872.00    32.11   142.62   31.85    0.00   31.85   0.22 100.00
sdh               0.00   409.00    0.00 3203.00     0.00 57632.00    35.99   143.81   44.89    0.00   44.89   0.31 100.00
sdi               0.00   155.00    0.00 13195.00     0.00 213584.00    32.37   140.94   10.66    0.00   10.66   0.08 100.00
sdj               0.00   157.00    0.00 13173.00     0.00 213280.00    32.38   140.85   10.69    0.00   10.69   0.08 100.00
sdk               0.00   154.00    0.00 6431.00     0.00 107392.00    33.40   143.59   22.06    0.00   22.06   0.16 100.00
sdl               0.00    17.00    0.00 4458.00     0.00 73600.00    33.02   144.52   32.42    0.00   32.42   0.22 100.00
sdm               0.00    21.00    0.00 4397.00     0.00 72704.00    33.07   143.44   32.74    0.00   32.74   0.23 100.00
sdn               0.00   127.00    0.00 13050.00     0.00 212864.00    32.62   141.25   10.81    0.00   10.81   0.08 100.00
sdo               0.00   719.00    0.00 3003.00     0.00 61376.00    40.88   142.85   47.96    0.00   47.96   0.33 100.00
sdp               0.00   445.00    0.00 2947.00     0.00 56080.00    38.06   142.38   48.39    0.00   48.39   0.34 100.00
sdq               0.00  1012.00    0.00 2637.00     0.00 60048.00    45.54   140.72   53.22    0.00   53.22   0.38 100.00
sdr               0.00   161.00    0.00 2862.00     0.00 50384.00    35.21   143.04   49.56    0.00   49.56   0.35 100.10
sds               0.00    14.00    0.00 4235.00     0.00 69984.00    33.05   142.64   33.84    0.00   33.84   0.24 100.00
sdt               0.00    19.00    0.00 4258.00     0.00 70448.00    33.09   140.90   33.61    0.00   33.61   0.23 100.00
sdu               0.00    21.00    0.00 4316.00     0.00 71408.00    33.09   139.01   32.23    0.00   32.23   0.23 100.10
sdv               0.00    15.00    0.00 4328.00     0.00 71504.00    33.04   144.31   33.32    0.00   33.32   0.23 100.00
sdw               0.00   136.00    0.00 6386.00     0.00 106352.00    33.31   142.94   22.47    0.00   22.47   0.16 100.00
sdx               0.00    18.00    0.00 4413.00     0.00 70880.00    32.12   143.56   32.53    0.00   32.53   0.23 100.00
sdy               0.00   133.00    0.00 13217.00     0.00 213600.00    32.32   140.98   10.67    0.00   10.67   0.08 100.00
sdz               0.00     9.00    0.00 4306.00     0.00 69040.00    32.07   142.55   33.35    0.00   33.35   0.23 100.00
sdaa              0.00    19.00    0.00 4481.00     0.00 72016.00    32.14   142.78   31.76    0.00   31.76   0.22 100.00
sdab              0.00   261.00    0.00 2583.00     0.00 45488.00    35.22   142.03   54.82    0.00   54.82   0.39 100.00
sdac              0.00    11.00    0.00 4210.00     0.00 67536.00    32.08   142.87   33.62    0.00   33.62   0.24 100.00
sdad              0.00    66.00    0.00 2903.00     0.00 47472.00    32.71   143.71   49.40    0.00   49.40   0.34 100.00
sdae              0.00    12.00    0.00 4608.00     0.00 73920.00    32.08   140.87   30.71    0.00   30.71   0.22 100.00
sdaf              0.00   164.00    0.00 13140.00     0.00 212864.00    32.40   141.07   10.75    0.00   10.75   0.08 100.00
sdag              0.00   136.00    0.00 6492.00     0.00 106000.00    32.66   140.25   21.59    0.00   21.59   0.15 100.00

02/07/2019 07:45:14 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.03    0.00    5.38   20.94    0.00   72.65

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    1.00     0.00   148.00   296.00     0.01   13.00    0.00   13.00  13.00   1.30
sdb               0.00   122.00    0.00 2857.00     0.00 49664.00    34.77   143.58   50.11    0.00   50.11   0.35 100.00
sdc               0.00   339.00    0.00 6334.00     0.00 108724.00    34.33   142.58   22.58    0.00   22.58   0.16 100.00
sdd               0.00    15.00    0.00 4264.00     0.00 70512.00    33.07   144.30   34.19    0.00   34.19   0.23 100.00
sde               0.00    16.00    0.00 4308.00     0.00 71188.00    33.05   141.72   32.91    0.00   32.91   0.23 100.00
sdf               0.00    21.00    0.00 4352.00     0.00 72000.00    33.09   141.26   32.46    0.00   32.46   0.23 100.00
sdg               0.00    18.00    0.00 4368.00     0.00 72208.00    33.06   143.68   32.68    0.00   32.68   0.23 100.00
sdh               0.00   577.00    0.00 2974.00     0.00 58752.00    39.51   142.65   47.88    0.00   47.88   0.34 100.00
sdi               0.00   185.00    0.00 13074.00     0.00 214208.00    32.77   140.77   10.77    0.00   10.77   0.08 100.00
sdj               0.00   182.00    0.00 13069.00     0.00 214064.00    32.76   140.79   10.75    0.00   10.75   0.08 100.00
sdk               0.00   332.00    0.00 6396.00     0.00 107552.00    33.63   140.72   22.28    0.00   22.28   0.16 100.00
sdl               0.00    25.00    0.00 4565.00     0.00 73456.00    32.18   140.84   30.62    0.00   30.62   0.22 100.00
sdm               0.00    22.00    0.00 4526.00     0.00 72768.00    32.16   143.62   31.78    0.00   31.78   0.22 100.00
sdn               0.00   166.00    0.00 12397.00     0.00 200944.00    32.42   141.25   11.40    0.00   11.40   0.08 100.00
sdo               0.00  1066.00    0.00 2776.00     0.00 61280.00    44.15   140.02   49.31    0.00   49.31   0.36 100.00
sdp               0.00   641.00    0.00 2944.00     0.00 57216.00    38.87   142.75   48.13    0.00   48.13   0.34 100.00
sdq               0.00   482.00    0.00 3118.00     0.00 58544.00    37.55   138.28   44.74    0.00   44.74   0.32 100.00
sdr               0.00   268.00    0.00 2942.00     0.00 51168.00    34.78   143.47   48.99    0.00   48.99   0.34 100.00
sds               0.00    22.00    0.00 4367.00     0.00 70240.00    32.17   141.53   32.39    0.00   32.39   0.23 100.00
sdt               0.00    21.00    0.00 4395.00     0.00 70656.00    32.15   141.93   32.18    0.00   32.18   0.23 100.10
sdu               0.00    20.00    0.00 4468.00     0.00 71808.00    32.14   142.31   31.83    0.00   31.83   0.22 100.00
sdv               0.00    18.00    0.00 4467.00     0.00 71744.00    32.12   142.04   31.80    0.00   31.80   0.22 100.00
sdw               0.00   207.00    0.00 6405.00     0.00 105744.00    33.02   142.19   22.18    0.00   22.18   0.16 100.00
sdx               0.00    10.00    0.00 4442.00     0.00 71248.00    32.08   143.88   32.33    0.00   32.33   0.23 100.00
sdy               0.00   171.00    0.00 13230.00     0.00 214368.00    32.41   140.74   10.63    0.00   10.63   0.08 100.00
sdz               0.00    12.00    0.00 4351.00     0.00 69808.00    32.09   143.48   32.94    0.00   32.94   0.23 100.00
sdaa              0.00    20.00    0.00 4511.00     0.00 72452.00    32.12   141.86   31.48    0.00   31.48   0.22 100.00
sdab              0.00   287.00    0.00 2517.00     0.00 44928.00    35.70   143.30   56.55    0.00   56.55   0.40 100.00
sdac              0.00     9.00    0.00 4227.00     0.00 67776.00    32.07   143.26   34.23    0.00   34.23   0.24 100.00
sdad              0.00    95.00    0.00 2789.00     0.00 46208.00    33.14   144.42   50.24    0.00   50.24   0.36 100.00
sdae              0.00    23.00    0.00 4526.00     0.00 74784.00    33.05   141.06   31.08    0.00   31.08   0.22 100.00
sdaf              0.00   176.00    0.00 12991.00     0.00 212736.00    32.75   141.25   10.87    0.00   10.87   0.08 100.00
sdag              0.00   219.00    0.00 6330.00     0.00 106848.00    33.76   141.86   22.26    0.00   22.26   0.16 100.00

02/07/2019 07:45:15 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.03    0.00    5.18   20.95    0.00   72.84

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00   182.00    0.00 2942.00     0.00 49936.00    33.95   142.37   48.42    0.00   48.42   0.34 100.00
sdc               0.00   810.00    0.00 6059.00     0.00 109456.00    36.13   142.78   23.58    0.00   23.58   0.17 100.00
sdd               0.00    19.00    0.00 4395.00     0.00 70624.00    32.14   143.03   32.47    0.00   32.47   0.23 100.00
sde               0.00    14.00    0.00 4419.00     0.00 70928.00    32.10   143.02   32.35    0.00   32.35   0.23 100.00
sdf               0.00    17.00    0.00 4497.00     0.00 72240.00    32.13   141.33   31.43    0.00   31.43   0.22 100.00
sdg               0.00    26.00    0.00 4470.00     0.00 71936.00    32.19   142.37   31.97    0.00   31.97   0.22 100.00
sdh               0.00   828.00    0.00 2933.00     0.00 60032.00    40.94   142.10   48.26    0.00   48.26   0.34 100.00
sdi               0.00   296.00    0.00 13087.00     0.00 214096.00    32.72   140.47   10.74    0.00   10.74   0.08 100.00
sdj               0.00   318.00    0.00 13068.00     0.00 214112.00    32.77   140.99   10.81    0.00   10.81   0.08 100.00
